year,iso3,var,element,settlement,dist,value
latest,VNM,expcat_input,energy_transportation,rural,D9,4.10623
latest,VNM,expcat_input,energy_transportation,urban,D10,3.65503
latest,VNM,expcat_input,energy_transportation,rural,D10,4.66013
latest,VNM,incomecat,other,urban,D1,
latest,VNM,incomecat,other,rural,D1,
latest,VNM,incomecat,other,urban,D2,
latest,VNM,incomecat,other,rural,D2,
latest,VNM,incomecat,other,urban,D3,
latest,VNM,incomecat,other,rural,D3,
latest,VNM,incomecat,other,urban,D4,
latest,VNM,incomecat,other,rural,D4,
latest,VNM,incomecat,other,urban,D5,
latest,VNM,incomecat,other,rural,D5,
latest,VNM,incomecat,other,urban,D6,
latest,VNM,incomecat,other,rural,D6,
latest,VNM,incomecat,other,urban,D7,
latest,VNM,incomecat,other,rural,D7,
latest,VNM,incomecat,other,urban,D8,
latest,VNM,incomecat,other,rural,D8,
latest,VNM,incomecat,other,urban,D9,
latest,VNM,incomecat,other,rural,D9,
latest,VNM,incomecat,other,urban,D10,
latest,VNM,incomecat,other,rural,D10,
latest,VNM,incomecat,labour,urban,D1,76.22716
latest,VNM,incomecat,labour,rural,D1,82.14495
latest,VNM,incomecat,labour,urban,D2,83.58266
latest,VNM,incomecat,labour,rural,D2,86.85182
latest,VNM,incomecat,labour,urban,D3,81.92659
latest,VNM,incomecat,labour,rural,D3,88.20155
latest,VNM,incomecat,labour,urban,D4,86.46907
latest,VNM,incomecat,labour,rural,D4,87.65399
latest,VNM,incomecat,labour,urban,D5,81.18716
latest,VNM,incomecat,labour,rural,D5,88.36317
latest,VNM,incomecat,labour,urban,D6,82.37971
latest,VNM,incomecat,labour,rural,D6,88.44844
latest,VNM,incomecat,labour,urban,D7,85.40514
latest,VNM,incomecat,labour,rural,D7,87.54392
latest,VNM,incomecat,labour,urban,D8,84.38581
latest,VNM,incomecat,labour,rural,D8,86.82682
latest,VNM,incomecat,labour,urban,D9,82.77324
latest,VNM,incomecat,labour,rural,D9,86.66081
latest,VNM,incomecat,labour,urban,D10,81.73054
latest,VNM,incomecat,labour,rural,D10,87.02136
latest,VNM,incomecat,capital,urban,D1,2.59241
latest,VNM,incomecat,capital,rural,D1,0.42366
latest,VNM,incomecat,capital,urban,D2,1.63534
latest,VNM,incomecat,capital,rural,D2,0.41757
latest,VNM,incomecat,capital,urban,D3,1.13151
latest,VNM,incomecat,capital,rural,D3,0.60556
latest,VNM,incomecat,capital,urban,D4,2.0847
latest,VNM,incomecat,capital,rural,D4,0.87797
latest,VNM,incomecat,capital,urban,D5,1.27458
latest,VNM,incomecat,capital,rural,D5,1.00881
latest,VNM,incomecat,capital,urban,D6,2.58036
latest,VNM,incomecat,capital,rural,D6,1.5295
latest,VNM,incomecat,capital,urban,D7,2.15224
latest,VNM,incomecat,capital,rural,D7,0.9504
latest,VNM,incomecat,capital,urban,D8,1.62977
latest,VNM,incomecat,capital,rural,D8,1.65722
latest,VNM,incomecat,capital,urban,D9,3.87706
latest,VNM,incomecat,capital,rural,D9,1.66057
latest,VNM,incomecat,capital,urban,D10,7.01952
latest,VNM,incomecat,capital,rural,D10,1.94226
latest,VNM,incomecat,transfers,urban,D1,21.18042
latest,VNM,incomecat,transfers,rural,D1,17.43139
latest,VNM,incomecat,transfers,urban,D2,14.78201
latest,VNM,incomecat,transfers,rural,D2,12.73061
latest,VNM,incomecat,transfers,urban,D3,16.94189
latest,VNM,incomecat,transfers,rural,D3,11.1929
latest,VNM,incomecat,transfers,urban,D4,11.44623
latest,VNM,incomecat,transfers,rural,D4,11.46803
latest,VNM,incomecat,transfers,urban,D5,17.53826
latest,VNM,incomecat,transfers,rural,D5,10.62802
latest,VNM,incomecat,transfers,urban,D6,15.03993
latest,VNM,incomecat,transfers,rural,D6,10.02206
latest,VNM,incomecat,transfers,urban,D7,12.44263
latest,VNM,incomecat,transfers,rural,D7,11.50568
latest,VNM,incomecat,transfers,urban,D8,13.98441
latest,VNM,incomecat,transfers,rural,D8,11.51596
latest,VNM,incomecat,transfers,urban,D9,13.3497
latest,VNM,incomecat,transfers,rural,D9,11.67862
latest,VNM,incomecat,transfers,urban,D10,11.24994
latest,VNM,incomecat,transfers,rural,D10,11.03638
latest,VNM,incomecat,other,urban,D1,9.99999999473644e-06
latest,VNM,incomecat,other,rural,D1,0
latest,VNM,incomecat,other,urban,D2,-1.00000000058387e-05
latest,VNM,incomecat,other,rural,D2,0
latest,VNM,incomecat,other,urban,D3,1.00000000058387e-05
latest,VNM,incomecat,other,rural,D3,-9.99999998363421e-06
latest,VNM,incomecat,other,urban,D4,0
latest,VNM,incomecat,other,rural,D4,9.99999999473644e-06
latest,VNM,incomecat,other,urban,D5,0
latest,VNM,incomecat,other,rural,D5,0
latest,VNM,incomecat,other,urban,D6,0
latest,VNM,incomecat,other,rural,D6,0
latest,VNM,incomecat,other,urban,D7,-1.00000000058387e-05
latest,VNM,incomecat,other,rural,D7,0
latest,VNM,incomecat,other,urban,D8,9.99999999473644e-06
latest,VNM,incomecat,other,rural,D8,0
latest,VNM,incomecat,other,urban,D9,0
latest,VNM,incomecat,other,rural,D9,0
latest,VNM,incomecat,other,urban,D10,0
latest,VNM,incomecat,other,rural,D10,0
latest,VNM,savings_rate,,urban,D1,-43.02854
latest,VNM,savings_rate,,rural,D1,-27.93128
latest,VNM,savings_rate,,urban,D2,-33.05471
latest,VNM,savings_rate,,rural,D2,-4.69693
latest,VNM,savings_rate,,urban,D3,-20.03811
latest,VNM,savings_rate,,rural,D3,0.65671
latest,VNM,savings_rate,,urban,D4,-13.55506
latest,VNM,savings_rate,,rural,D4,3.28769
latest,VNM,savings_rate,,urban,D5,-3.28573
latest,VNM,savings_rate,,rural,D5,11.56204
latest,VNM,savings_rate,,urban,D6,-7.74783
latest,VNM,savings_rate,,rural,D6,17.3733
latest,VNM,savings_rate,,urban,D7,5.41603
latest,VNM,savings_rate,,rural,D7,16.49194
latest,VNM,savings_rate,,urban,D8,10.04421
latest,VNM,savings_rate,,rural,D8,23.22608
latest,VNM,savings_rate,,urban,D9,12.56767
latest,VNM,savings_rate,,rural,D9,28.91512
latest,VNM,savings_rate,,urban,D10,23.47191
latest,VNM,savings_rate,,rural,D10,43.07077
latest,VNM,educat,No education,urban,D1,35.26009
latest,VNM,educat,No education,rural,D1,30.11432
latest,VNM,educat,No education,urban,D2,20.90874
latest,VNM,educat,No education,rural,D2,24.21064
latest,VNM,educat,No education,urban,D3,18.5478
latest,VNM,educat,No education,rural,D3,19.85858
latest,VNM,educat,No education,urban,D4,15.56489
latest,VNM,educat,No education,rural,D4,15.96816
latest,VNM,educat,No education,urban,D5,13.91659
latest,VNM,educat,No education,rural,D5,14.9315
latest,VNM,educat,No education,urban,D6,8.50461
latest,VNM,educat,No education,rural,D6,11.41808
latest,VNM,educat,No education,urban,D7,7.95084
latest,VNM,educat,No education,rural,D7,9.53645
latest,VNM,educat,No education,urban,D8,5.70577
latest,VNM,educat,No education,rural,D8,8.77603
latest,VNM,educat,No education,urban,D9,4.2024
latest,VNM,educat,No education,rural,D9,7.16189
latest,VNM,educat,No education,urban,D10,2.3191
latest,VNM,educat,No education,rural,D10,7.80121
latest,VNM,educat,Primary Education,urban,D1,20.42154
latest,VNM,educat,Primary Education,rural,D1,20.19018
latest,VNM,educat,Primary Education,urban,D2,20.80001
latest,VNM,educat,Primary Education,rural,D2,21.44148
latest,VNM,educat,Primary Education,urban,D3,24.09866
latest,VNM,educat,Primary Education,rural,D3,20.0171
latest,VNM,educat,Primary Education,urban,D4,19.82443
latest,VNM,educat,Primary Education,rural,D4,19.90474
latest,VNM,educat,Primary Education,urban,D5,19.56835
latest,VNM,educat,Primary Education,rural,D5,18.23118
latest,VNM,educat,Primary Education,urban,D6,15.27885
latest,VNM,educat,Primary Education,rural,D6,17.18143
latest,VNM,educat,Primary Education,urban,D7,13.44539
latest,VNM,educat,Primary Education,rural,D7,16.61837
latest,VNM,educat,Primary Education,urban,D8,11.09509
latest,VNM,educat,Primary Education,rural,D8,15.82135
latest,VNM,educat,Primary Education,urban,D9,8.2013
latest,VNM,educat,Primary Education,rural,D9,15.18304
latest,VNM,educat,Primary Education,urban,D10,5.77036
latest,VNM,educat,Primary Education,rural,D10,16.31143
latest,VNM,educat,Secondary Education,urban,D1,19.50293
latest,VNM,educat,Secondary Education,rural,D1,22.58096
latest,VNM,educat,Secondary Education,urban,D2,30.81774
latest,VNM,educat,Secondary Education,rural,D2,27.69797
latest,VNM,educat,Secondary Education,urban,D3,34.78975
latest,VNM,educat,Secondary Education,rural,D3,34.14679
latest,VNM,educat,Secondary Education,urban,D4,40.38643
latest,VNM,educat,Secondary Education,rural,D4,38.55975
latest,VNM,educat,Secondary Education,urban,D5,41.80477
latest,VNM,educat,Secondary Education,rural,D5,41.0934
latest,VNM,educat,Secondary Education,urban,D6,46.09626
latest,VNM,educat,Secondary Education,rural,D6,43.92316
latest,VNM,educat,Secondary Education,urban,D7,47.66178
latest,VNM,educat,Secondary Education,rural,D7,44.82326
latest,VNM,educat,Secondary Education,urban,D8,47.5556
latest,VNM,educat,Secondary Education,rural,D8,46.03005
latest,VNM,educat,Secondary Education,urban,D9,45.37836
latest,VNM,educat,Secondary Education,rural,D9,45.68242
latest,VNM,educat,Secondary Education,urban,D10,36.28505
latest,VNM,educat,Secondary Education,rural,D10,42.85461
latest,VNM,educat,Tertiary Education,urban,D1,1.20374
latest,VNM,educat,Tertiary Education,rural,D1,0.43622
latest,VNM,educat,Tertiary Education,urban,D2,0.83142
latest,VNM,educat,Tertiary Education,rural,D2,0.35784
latest,VNM,educat,Tertiary Education,urban,D3,1.91679
latest,VNM,educat,Tertiary Education,rural,D3,1.13415
latest,VNM,educat,Tertiary Education,urban,D4,3.19813
latest,VNM,educat,Tertiary Education,rural,D4,1.76022
latest,VNM,educat,Tertiary Education,urban,D5,5.39744
latest,VNM,educat,Tertiary Education,rural,D5,2.93177
latest,VNM,educat,Tertiary Education,urban,D6,6.38771
latest,VNM,educat,Tertiary Education,rural,D6,3.91961
latest,VNM,educat,Tertiary Education,urban,D7,9.60811
latest,VNM,educat,Tertiary Education,rural,D7,4.52908
latest,VNM,educat,Tertiary Education,urban,D8,13.27824
latest,VNM,educat,Tertiary Education,rural,D8,6.85385
latest,VNM,educat,Tertiary Education,urban,D9,21.28553
latest,VNM,educat,Tertiary Education,rural,D9,9.38381
latest,VNM,educat,Tertiary Education,urban,D10,33.77366
latest,VNM,educat,Tertiary Education,rural,D10,11.0171
latest,VNM,inequality_index,gini,urban,0,0.32268
latest,VNM,inequality_index,gini,rural,0,0.33676
latest,VNM,inequality_index,absolute_poverty,urban,0,0.042583
latest,VNM,inequality_index,absolute_poverty,rural,0,0.19703
latest,VNM,household_size,,urban,D1,4.39139032363892
latest,VNM,household_size,,rural,D1,4.39266204833984
latest,VNM,household_size,,urban,D2,4.54907321929932
latest,VNM,household_size,,rural,D2,4.54381084442139
latest,VNM,household_size,,urban,D3,4.32302951812744
latest,VNM,household_size,,rural,D3,4.50094938278198
latest,VNM,household_size,,urban,D4,4.27373695373535
latest,VNM,household_size,,rural,D4,4.40614938735962
latest,VNM,household_size,,urban,D5,4.42009449005127
latest,VNM,household_size,,rural,D5,4.51401233673096
latest,VNM,household_size,,urban,D6,4.6029839515686
latest,VNM,household_size,,rural,D6,4.6028847694397
latest,VNM,household_size,,urban,D7,4.55273723602295
latest,VNM,household_size,,rural,D7,4.36639738082886
latest,VNM,household_size,,urban,D8,4.35804033279419
latest,VNM,household_size,,rural,D8,4.37278366088867
latest,VNM,household_size,,urban,D9,4.31874418258667
latest,VNM,household_size,,rural,D9,4.2962327003479
latest,VNM,household_size,,urban,D10,4.51088428497314
latest,VNM,household_size,,rural,D10,4.22051906585693
latest,VNM,expenditure_decile,,urban,D1,4.63709677419355
latest,VNM,expenditure_decile,,rural,D1,4.86875529212532
latest,VNM,expenditure_decile,,urban,D2,6.25
latest,VNM,expenditure_decile,,rural,D2,6.13886536833192
latest,VNM,expenditure_decile,,urban,D3,7.3252688172043
latest,VNM,expenditure_decile,,rural,D3,7.36663844199831
latest,VNM,expenditure_decile,,urban,D4,8.26612903225806
latest,VNM,expenditure_decile,,rural,D4,8.63674851820491
latest,VNM,expenditure_decile,,urban,D5,8.97177419354839
latest,VNM,expenditure_decile,,rural,D5,9.35647756138865
latest,VNM,expenditure_decile,,urban,D6,10.4502688172043
latest,VNM,expenditure_decile,,rural,D6,9.99153259949196
latest,VNM,expenditure_decile,,urban,D7,10.6182795698925
latest,VNM,expenditure_decile,,rural,D7,11.8966977138019
latest,VNM,expenditure_decile,,urban,D8,12.0295698924731
latest,VNM,expenditure_decile,,rural,D8,12.8704487722269
latest,VNM,expenditure_decile,,urban,D9,14.8521505376344
latest,VNM,expenditure_decile,,rural,D9,14.7756138865368
latest,VNM,expenditure_decile,,urban,D10,21.236559139785
latest,VNM,expenditure_decile,,rural,D10,18.9669771380186
latest,VNM,income_decile,,urban,D1,2.97532239808966
latest,VNM,income_decile,,rural,D1,2.84172102795688
latest,VNM,income_decile,,urban,D2,4.31761335614894
latest,VNM,income_decile,,rural,D2,4.20176825388341
latest,VNM,income_decile,,urban,D3,5.50343674269689
latest,VNM,income_decile,,rural,D3,5.32832930746084
latest,VNM,income_decile,,urban,D4,6.59804294566423
latest,VNM,income_decile,,rural,D4,6.45489036103828
latest,VNM,income_decile,,urban,D5,7.81427206007238
latest,VNM,income_decile,,rural,D5,7.58145141461571
latest,VNM,income_decile,,urban,D6,8.69603816801829
latest,VNM,income_decile,,rural,D6,8.70801246819315
latest,VNM,income_decile,,urban,D7,10.2467302888887
latest,VNM,income_decile,,rural,D7,10.1999446742822
latest,VNM,income_decile,,urban,D8,12.1622911440815
latest,VNM,income_decile,,rural,D8,12.0876956289255
latest,VNM,income_decile,,urban,D9,15.3244868415427
latest,VNM,income_decile,,rural,D9,15.1020076371462
latest,VNM,income_decile,,urban,D10,26.3617660547967
latest,VNM,income_decile,,rural,D10,27.4941792264979
latest,VNM,,,urban,,2.518698
latest,VNM,,,rural,,2.499434
latest,ZAF,expcat_input,food,urban,D1,43.92465
latest,ZAF,expcat_input,food,rural,D1,48.21944
latest,ZAF,expcat_input,food,urban,D2,38.83402
latest,ZAF,expcat_input,food,rural,D2,50.18075
latest,ZAF,expcat_input,food,urban,D3,36.2359
latest,ZAF,expcat_input,food,rural,D3,48.99909
latest,ZAF,expcat_input,food,urban,D4,33.47747
latest,ZAF,expcat_input,food,rural,D4,44.8681
latest,ZAF,expcat_input,food,urban,D5,31.38538
latest,ZAF,expcat_input,food,rural,D5,44.20562
latest,ZAF,expcat_input,food,urban,D6,27.72166
latest,ZAF,expcat_input,food,rural,D6,41.00028
latest,ZAF,expcat_input,food,urban,D7,23.86112
latest,ZAF,expcat_input,food,rural,D7,39.49592
latest,ZAF,expcat_input,food,urban,D8,19.26197
latest,ZAF,expcat_input,food,rural,D8,35.77366
latest,ZAF,expcat_input,food,urban,D9,14.80823
latest,ZAF,expcat_input,food,rural,D9,29.20698
latest,ZAF,expcat_input,food,urban,D10,11.29887
latest,ZAF,expcat_input,food,rural,D10,19.41684
latest,ZAF,expcat_input,energy_housing,urban,D1,8.190259
latest,ZAF,expcat_input,energy_housing,rural,D1,8.143874
latest,ZAF,expcat_input,energy_housing,urban,D2,7.26984
latest,ZAF,expcat_input,energy_housing,rural,D2,7.491626
latest,ZAF,expcat_input,energy_housing,urban,D3,7.177998
latest,ZAF,expcat_input,energy_housing,rural,D3,6.650079
latest,ZAF,expcat_input,energy_housing,urban,D4,6.205422
latest,ZAF,expcat_input,energy_housing,rural,D4,7.012505
latest,ZAF,expcat_input,energy_housing,urban,D5,5.715486
latest,ZAF,expcat_input,energy_housing,rural,D5,6.201062
latest,ZAF,expcat_input,energy_housing,urban,D6,5.521734
latest,ZAF,expcat_input,energy_housing,rural,D6,5.925659
latest,ZAF,expcat_input,energy_housing,urban,D7,4.91175
latest,ZAF,expcat_input,energy_housing,rural,D7,5.800848
latest,ZAF,expcat_input,energy_housing,urban,D8,4.633828
latest,ZAF,expcat_input,energy_housing,rural,D8,5.277113
latest,ZAF,expcat_input,energy_housing,urban,D9,4.301689
latest,ZAF,expcat_input,energy_housing,rural,D9,4.799633
latest,ZAF,expcat_input,energy_housing,urban,D10,3.412305
latest,ZAF,expcat_input,energy_housing,rural,D10,3.794581
latest,ZAF,expcat_input,energy_transportation,urban,D1,9.636494
latest,ZAF,expcat_input,energy_transportation,rural,D1,7.236907
latest,ZAF,expcat_input,energy_transportation,urban,D2,10.43475
latest,ZAF,expcat_input,energy_transportation,rural,D2,6.376403
latest,ZAF,expcat_input,energy_transportation,urban,D3,12.29978
latest,ZAF,expcat_input,energy_transportation,rural,D3,8.743907
latest,ZAF,expcat_input,energy_transportation,urban,D4,12.11217
latest,ZAF,expcat_input,energy_transportation,rural,D4,8.561094
latest,ZAF,expcat_input,energy_transportation,urban,D5,11.04008
latest,ZAF,expcat_input,energy_transportation,rural,D5,9.517667
latest,ZAF,expcat_input,energy_transportation,urban,D6,11.95441
latest,ZAF,expcat_input,energy_transportation,rural,D6,10.65684
latest,ZAF,expcat_input,energy_transportation,urban,D7,10.6454
latest,ZAF,expcat_input,energy_transportation,rural,D7,10.0796
latest,ZAF,expcat_input,energy_transportation,urban,D8,9.300765
latest,ZAF,expcat_input,energy_transportation,rural,D8,12.0408
latest,ZAF,expcat_input,energy_transportation,urban,D9,7.606293
latest,ZAF,expcat_input,energy_transportation,rural,D9,13.62783
latest,ZAF,expcat_input,energy_transportation,urban,D10,5.678163
latest,ZAF,expcat_input,energy_transportation,rural,D10,11.42619
latest,ZAF,incomecat,other,urban,D1,0.0027811
latest,ZAF,incomecat,other,rural,D1,3.367136
latest,ZAF,incomecat,other,urban,D2,0.0780848
latest,ZAF,incomecat,other,rural,D2,0.8310548
latest,ZAF,incomecat,other,urban,D3,0.0141353
latest,ZAF,incomecat,other,rural,D3,1.474316
latest,ZAF,incomecat,other,urban,D4,0.0109453
latest,ZAF,incomecat,other,rural,D4,1.733583
latest,ZAF,incomecat,other,urban,D5,0.0034631
latest,ZAF,incomecat,other,rural,D5,1.094722
latest,ZAF,incomecat,other,urban,D6,0.0218281
latest,ZAF,incomecat,other,rural,D6,1.650032
latest,ZAF,incomecat,other,urban,D7,0.0254693
latest,ZAF,incomecat,other,rural,D7,1.292651
latest,ZAF,incomecat,other,urban,D8,0.1429251
latest,ZAF,incomecat,other,rural,D8,2.447633
latest,ZAF,incomecat,other,urban,D9,0.0488718
latest,ZAF,incomecat,other,rural,D9,2.565385
latest,ZAF,incomecat,other,urban,D10,0.0032191
latest,ZAF,incomecat,other,rural,D10,1.292058
latest,ZAF,incomecat,labour,urban,D1,29.60655
latest,ZAF,incomecat,labour,rural,D1,22.63724
latest,ZAF,incomecat,labour,urban,D2,29.5482
latest,ZAF,incomecat,labour,rural,D2,16.35595
latest,ZAF,incomecat,labour,urban,D3,50.96548
latest,ZAF,incomecat,labour,rural,D3,17.11383
latest,ZAF,incomecat,labour,urban,D4,56.4943
latest,ZAF,incomecat,labour,rural,D4,29.41672
latest,ZAF,incomecat,labour,urban,D5,65.60854
latest,ZAF,incomecat,labour,rural,D5,30.84373
latest,ZAF,incomecat,labour,urban,D6,67.34151
latest,ZAF,incomecat,labour,rural,D6,35.16618
latest,ZAF,incomecat,labour,urban,D7,74.65145
latest,ZAF,incomecat,labour,rural,D7,42.47844
latest,ZAF,incomecat,labour,urban,D8,80.35359
latest,ZAF,incomecat,labour,rural,D8,50.43387
latest,ZAF,incomecat,labour,urban,D9,82.01989
latest,ZAF,incomecat,labour,rural,D9,65.02317
latest,ZAF,incomecat,labour,urban,D10,84.4187
latest,ZAF,incomecat,labour,rural,D10,80.68288
latest,ZAF,incomecat,capital,urban,D1,0.7905983
latest,ZAF,incomecat,capital,rural,D1,0
latest,ZAF,incomecat,capital,urban,D2,0.132006
latest,ZAF,incomecat,capital,rural,D2,0.0366703
latest,ZAF,incomecat,capital,urban,D3,0.2994812
latest,ZAF,incomecat,capital,rural,D3,0.2280068
latest,ZAF,incomecat,capital,urban,D4,0.7283415
latest,ZAF,incomecat,capital,rural,D4,0.0721614
latest,ZAF,incomecat,capital,urban,D5,0.6431568
latest,ZAF,incomecat,capital,rural,D5,0.1698567
latest,ZAF,incomecat,capital,urban,D6,0.5986288
latest,ZAF,incomecat,capital,rural,D6,0.663418
latest,ZAF,incomecat,capital,urban,D7,0.84504
latest,ZAF,incomecat,capital,rural,D7,0.5944413
latest,ZAF,incomecat,capital,urban,D8,1.084736
latest,ZAF,incomecat,capital,rural,D8,0.3703115
latest,ZAF,incomecat,capital,urban,D9,1.586203
latest,ZAF,incomecat,capital,rural,D9,0.8566335
latest,ZAF,incomecat,capital,urban,D10,4.528902
latest,ZAF,incomecat,capital,rural,D10,2.553811
latest,ZAF,incomecat,transfers,urban,D1,45.9396
latest,ZAF,incomecat,transfers,rural,D1,53.32525
latest,ZAF,incomecat,transfers,urban,D2,56.24036
latest,ZAF,incomecat,transfers,rural,D2,71.14055
latest,ZAF,incomecat,transfers,urban,D3,36.02607
latest,ZAF,incomecat,transfers,rural,D3,65.81145
latest,ZAF,incomecat,transfers,urban,D4,33.32149
latest,ZAF,incomecat,transfers,rural,D4,52.94514
latest,ZAF,incomecat,transfers,urban,D5,24.55586
latest,ZAF,incomecat,transfers,rural,D5,56.30147
latest,ZAF,incomecat,transfers,urban,D6,18.54457
latest,ZAF,incomecat,transfers,rural,D6,49.49939
latest,ZAF,incomecat,transfers,urban,D7,13.02233
latest,ZAF,incomecat,transfers,rural,D7,41.45441
latest,ZAF,incomecat,transfers,urban,D8,8.213653
latest,ZAF,incomecat,transfers,rural,D8,35.21318
latest,ZAF,incomecat,transfers,urban,D9,3.62026
latest,ZAF,incomecat,transfers,rural,D9,21.37512
latest,ZAF,incomecat,transfers,urban,D10,0.8813051
latest,ZAF,incomecat,transfers,rural,D10,8.19116
latest,ZAF,incomecat,other,urban,D1,20.2961157
latest,ZAF,incomecat,other,rural,D1,20.670374
latest,ZAF,incomecat,other,urban,D2,13.2483792
latest,ZAF,incomecat,other,rural,D2,11.6357749
latest,ZAF,incomecat,other,urban,D3,11.2346528
latest,ZAF,incomecat,other,rural,D3,15.3723972
latest,ZAF,incomecat,other,urban,D4,7.7222855
latest,ZAF,incomecat,other,rural,D4,15.8323956
latest,ZAF,incomecat,other,urban,D5,8.0977212
latest,ZAF,incomecat,other,rural,D5,11.5902213
latest,ZAF,incomecat,other,urban,D6,11.8652592
latest,ZAF,incomecat,other,rural,D6,13.02098
latest,ZAF,incomecat,other,urban,D7,10.188529
latest,ZAF,incomecat,other,rural,D7,14.1800577
latest,ZAF,incomecat,other,urban,D8,7.90038799999999
latest,ZAF,incomecat,other,rural,D8,11.5350055
latest,ZAF,incomecat,other,urban,D9,10.208262
latest,ZAF,incomecat,other,rural,D9,10.1796915
latest,ZAF,incomecat,other,urban,D10,8.87903489999999
latest,ZAF,incomecat,other,rural,D10,7.28009100000001
latest,ZAF,savings_rate,,urban,D1,-41.82319
latest,ZAF,savings_rate,,rural,D1,-33.81422
latest,ZAF,savings_rate,,urban,D2,-7.477472
latest,ZAF,savings_rate,,rural,D2,3.2151
latest,ZAF,savings_rate,,urban,D3,9.379428
latest,ZAF,savings_rate,,rural,D3,15.51665
latest,ZAF,savings_rate,,urban,D4,18.43845
latest,ZAF,savings_rate,,rural,D4,19.19327
latest,ZAF,savings_rate,,urban,D5,20.87987
latest,ZAF,savings_rate,,rural,D5,27.2083
latest,ZAF,savings_rate,,urban,D6,25.60044
latest,ZAF,savings_rate,,rural,D6,29.73436
latest,ZAF,savings_rate,,urban,D7,29.96038
latest,ZAF,savings_rate,,rural,D7,35.89333
latest,ZAF,savings_rate,,urban,D8,28.31321
latest,ZAF,savings_rate,,rural,D8,42.67304
latest,ZAF,savings_rate,,urban,D9,28.44818
latest,ZAF,savings_rate,,rural,D9,45.90956
latest,ZAF,savings_rate,,urban,D10,29.50611
latest,ZAF,savings_rate,,rural,D10,49.50798
latest,ZAF,educat,No education,urban,D1,3.98
latest,ZAF,educat,No education,rural,D1,12.59
latest,ZAF,educat,No education,urban,D2,8.51
latest,ZAF,educat,No education,rural,D2,23.66
latest,ZAF,educat,No education,urban,D3,6.99
latest,ZAF,educat,No education,rural,D3,31.52
latest,ZAF,educat,No education,urban,D4,10.24
latest,ZAF,educat,No education,rural,D4,25.55
latest,ZAF,educat,No education,urban,D5,5.72
latest,ZAF,educat,No education,rural,D5,26.68
latest,ZAF,educat,No education,urban,D6,4.82
latest,ZAF,educat,No education,rural,D6,27.64
latest,ZAF,educat,No education,urban,D7,5.84
latest,ZAF,educat,No education,rural,D7,22.01
latest,ZAF,educat,No education,urban,D8,2.37
latest,ZAF,educat,No education,rural,D8,22.34
latest,ZAF,educat,No education,urban,D9,2.6
latest,ZAF,educat,No education,rural,D9,17.36
latest,ZAF,educat,No education,urban,D10,1.91
latest,ZAF,educat,No education,rural,D10,8.29
latest,ZAF,educat,Primary Education,urban,D1,12.8
latest,ZAF,educat,Primary Education,rural,D1,18.05
latest,ZAF,educat,Primary Education,urban,D2,20.37
latest,ZAF,educat,Primary Education,rural,D2,24.77
latest,ZAF,educat,Primary Education,urban,D3,15.23
latest,ZAF,educat,Primary Education,rural,D3,21.74
latest,ZAF,educat,Primary Education,urban,D4,12.33
latest,ZAF,educat,Primary Education,rural,D4,23.34
latest,ZAF,educat,Primary Education,urban,D5,16.46
latest,ZAF,educat,Primary Education,rural,D5,26.01
latest,ZAF,educat,Primary Education,urban,D6,13.77
latest,ZAF,educat,Primary Education,rural,D6,23.04
latest,ZAF,educat,Primary Education,urban,D7,10.52
latest,ZAF,educat,Primary Education,rural,D7,21.31
latest,ZAF,educat,Primary Education,urban,D8,7.29
latest,ZAF,educat,Primary Education,rural,D8,24.87
latest,ZAF,educat,Primary Education,urban,D9,3.81
latest,ZAF,educat,Primary Education,rural,D9,19.8
latest,ZAF,educat,Primary Education,urban,D10,1.39
latest,ZAF,educat,Primary Education,rural,D10,13.41
latest,ZAF,educat,Secondary Education,urban,D1,82.01
latest,ZAF,educat,Secondary Education,rural,D1,68.88
latest,ZAF,educat,Secondary Education,urban,D2,70.45
latest,ZAF,educat,Secondary Education,rural,D2,51.2
latest,ZAF,educat,Secondary Education,urban,D3,76.7
latest,ZAF,educat,Secondary Education,rural,D3,46.38
latest,ZAF,educat,Secondary Education,urban,D4,76.91
latest,ZAF,educat,Secondary Education,rural,D4,50.86
latest,ZAF,educat,Secondary Education,urban,D5,76.78
latest,ZAF,educat,Secondary Education,rural,D5,47.31
latest,ZAF,educat,Secondary Education,urban,D6,80.03
latest,ZAF,educat,Secondary Education,rural,D6,49.05
latest,ZAF,educat,Secondary Education,urban,D7,81.14
latest,ZAF,educat,Secondary Education,rural,D7,56.21
latest,ZAF,educat,Secondary Education,urban,D8,83.79
latest,ZAF,educat,Secondary Education,rural,D8,52.28
latest,ZAF,educat,Secondary Education,urban,D9,76.95
latest,ZAF,educat,Secondary Education,rural,D9,60.39
latest,ZAF,educat,Secondary Education,urban,D10,61.7
latest,ZAF,educat,Secondary Education,rural,D10,66.34
latest,ZAF,educat,Tertiary Education,urban,D1,1.21
latest,ZAF,educat,Tertiary Education,rural,D1,0.48
latest,ZAF,educat,Tertiary Education,urban,D2,0.67
latest,ZAF,educat,Tertiary Education,rural,D2,0.37
latest,ZAF,educat,Tertiary Education,urban,D3,1.08
latest,ZAF,educat,Tertiary Education,rural,D3,0.36
latest,ZAF,educat,Tertiary Education,urban,D4,0.52
latest,ZAF,educat,Tertiary Education,rural,D4,0.25
latest,ZAF,educat,Tertiary Education,urban,D5,1.04
